390.0, 311.0
391.0, 311.0

356.0, 307.0
359.0, 311.0
360.0, 311.0
360.0, 312.0
359.0, 311.0
352.0, 309.0

110.0, 309.0
120.0, 310.0
118.0, 311.0
105.0, 312.0

430.0, 309.0
433.0, 311.0
431.0, 311.0

228.0, 310.0
227.0, 311.0
226.0, 310.0

190.0, 308.0
188.0, 310.0
188.0, 309.0

360.0, 306.0
360.0, 309.0
357.0, 307.0
360.0, 305.0
356.0, 303.0
357.0, 302.0
359.0, 305.0

227.0, 294.0
224.0, 297.0
220.0, 297.0
217.0, 298.0
219.0, 301.0
217, 303
222.0, 305.0
225.0, 309.0
204.0, 309.0
199.0, 307.0
200.0, 304.0
217.0, 298.0
216.0, 297.0
220.0, 297.0

243.0, 296.0
246.0, 301.0
244.0, 306.0
242.0, 307.0
234.0, 309.0
233.0, 309.0
230.0, 308.0
242.0, 296.0

125.0, 302.0
126.0, 303.0
119, 308

290.0, 301.0
292.0, 302.0
294.0, 306.0
295.0, 307.0
294.0, 307.0
294.0, 306.0

254, 287
273.0, 291.0
266.0, 295.0
259.0, 295.0
264.0, 296.0
248.0, 304.0
248.0, 306.0
244.0, 307.0
244.0, 306.0
248.0, 304.0
246.0, 301.0
249.0, 296.0
259.0, 295.0
250.0, 294.0

330.0, 304.0
340.0, 306.0
332.0, 306.0

87.0, 302.0
85.0, 306.0
67.0, 304.0
67.0, 303.0

203.0, 299.0
200.0, 304.0
196.0, 306.0
196.0, 303.0

405.0, 304.0
402.0, 306.0
400.0, 305.0
403.0, 302.0

338.0, 293.0
342.0, 294.0
342.0, 296.0
350.0, 302.0
341.0, 306.0
342.0, 296.0

305.0, 299.0
313.0, 300.0
315.0, 301.0
308.0, 305.0
303.0, 300.0

118.0, 293.0
123.0, 300.0
119.0, 301.0
105.0, 301.0
100.0, 305.0
100.0, 301.0
105.0, 301.0

408.0, 283.0
410.0, 283.0
411.0, 288.0
407.0, 288.0
409.0, 290.0
401.0, 290.0
402.0, 295.0
408.0, 297.0
405.0, 300.0
409.0, 303.0
406.0, 304.0
405.0, 305.0
405.0, 304.0
406.0, 304.0
404.0, 303.0
404.0, 301.0
405.0, 300.0
403.0, 299.0
402.0, 295.0
391.0, 291.0
392.0, 290.0
401.0, 290.0
401.0, 288.0
407.0, 288.0
404.0, 285.0

300.0, 297.0
302.0, 298.0
301.0, 299.0
303.0, 300.0
300.0, 303.0
298.0, 303.0
301.0, 299.0

270.0, 298.0
278.0, 299.0
258.0, 303.0

65.0, 280.0
57.0, 303.0
45.0, 302.0
52.0, 284.0

537.0, 277.0
538, 278
537.0, 278.0
536.0, 301.0
533.0, 303.0
527.0, 288
529.0, 279.0
537.0, 278.0
537.0, 277.0
530.0, 273.0
532.0, 265.0
513.0, 257.0
512.0, 253.0
533.0, 259.0
532.0, 265.0
537.0, 267.0

413.0, 299.0
415.0, 299.0
413.0, 300.0
413.0, 301.0
410.0, 302
413.0, 300.0

349.0, 292.0
352.0, 296.0
356.0, 297.0
357.0, 298.0
354.0, 299.0
356.0, 301.0
354.0, 302.0
352.0, 300.0
354.0, 299.0
352.0, 296.0
345.0, 295.0
344.0, 293.0

134.0, 297.0
144.0, 294.0
141.0, 292.0
153.0, 285.0
151.0, 284.0
160.0, 276.0
154.0, 275.0
169.0, 261.0
178.0, 263.0
160.0, 276.0
166.0, 278.0
153.0, 285.0
162.0, 289.0
144.0, 294.0
154.0, 299.0
129.0, 300.0

449.0, 288.0
450.0, 289.0
430.0, 301.0
429.0, 294.0
437, 290
435.0, 290.0
437.0, 289.0

345.0, 295.0
352.0, 300.0
351.0, 301.0

316.0, 291.0
319.0, 293.0
315.0, 293.0
317.0, 301.0
316.0, 301.0
313.0, 300.0
307.0, 297.0
312.0, 293.0
315.0, 293.0
314.0, 291.0

370.0, 299.0
372.0, 300.0
371.0, 300.0

359.0, 298.0
359.0, 299.0
358.0, 300.0
357.0, 298.0
357.0, 297.0
356.0, 297.0
355.0, 296.0
350.0, 292.0
349.0, 292.0
354.0, 295.0
355.0, 296.0

123.0, 300.0
130.0, 298.0
125.0, 300.0

359.0, 298.0
360.0, 299.0
359.0, 299.0
360.0, 298.0

431.0, 270.0
428.0, 267.0
430.0, 266.0
434.0, 267.0
431.0, 270.0
433.0, 271.0
428.0, 273.0
427.0, 275.0
428.0, 286.0
424.0, 287.0
428.0, 288.0
428.0, 289.0
417.0, 289.0
422.0, 296.0
418.0, 298.0
412.0, 292.0
414.0, 289.0
417.0, 289.0
416.0, 288.0
416.0, 287.0
424.0, 287.0
418.0, 285.0
427.0, 275.0
427.0, 274.0

189.0, 282.0
191.0, 282.0
195, 292
193.0, 298.0
181.0, 298.0
173.0, 294.0
184.0, 283.0

284.0, 294.0
290.0, 295.0
290.0, 296.0
287.0, 297.0

212.0, 292.0
216.0, 297.0
205.0, 297.0

305.0, 294.0
304.0, 296.0
301.0, 294.0

486.0, 282.0
480.0, 296.0
475.0, 291.0
473.0, 285.0
475.0, 283.0

473.0, 283.0
473.0, 285.0
471.0, 288.0
475.0, 291.0
476.0, 295.0
471.0, 294.0
469.0, 291.0
471.0, 288.0
466.0, 283.0

301.0, 294.0
297.0, 295.0
296.0, 294.0
300.0, 294.0
292.0, 290.0
291.0, 288.0
296.0, 285.0
290.0, 284.0
290.0, 283.0
302.0, 277.0
294.0, 269.0
300.0, 267.0
294.0, 263.0
294.0, 262.0
291.0, 260.0
292.0, 260.0
295.0, 261.0
294.0, 262.0
300.0, 267.0
305.0, 270
309.0, 273.0
309.0, 274.0
302.0, 277.0
306.0, 281.0
296.0, 285.0
310.0, 288.0
306.0, 293.0
304.0, 294.0

537.0, 267.0
567.0, 279.0
564.0, 285.0
546.0, 295.0
537.0, 268.0

366.0, 293.0
362.0, 295.0
365.0, 291.0

280.0, 293.0
280.0, 295.0
276.0, 295.0

241.0, 292.0
243.0, 292.0
242.0, 294.0

287.0, 287.0
289.0, 289.0
288.0, 289.0
289.0, 294.0
285.0, 294.0
283.0, 292
284.0, 291.0
288.0, 289.0

95.0, 266.0
98.0, 267.0
99.0, 269.0
99.0, 271.0
87.0, 275.0
68.0, 293
68.0, 279.0
87.0, 275.0

463.0, 284.0
469.0, 291.0
468.0, 293.0
459.0, 290.0
454.0, 287.0
459.0, 284.0

388.0, 292.0
386.0, 293.0
383.0, 291.0
388.0, 290.0

343.0, 289.0
349.0, 292.0
343.0, 292.0
344.0, 293.0
343.0, 293.0
342.0, 292.0
343.0, 292.0
342.0, 291.0
342.0, 289.0

255.0, 277.0
258.0, 278.0
257.0, 280.0
253.0, 284.0
250.0, 285.0
252.0, 286.0
245.0, 293.0
243.0, 292.0
248.0, 286.0
250.0, 285.0
249.0, 285.0

333.0, 292.0
320.0, 290.0
330.0, 288.0
324.0, 284.0
325.0, 283.0
332.0, 288.0
330.0, 288.0
336.0, 292.0

359.0, 282.0
363.0, 281.0
361.0, 280.0
362.0, 279.0
364.0, 281.0
363.0, 281.0
369.0, 283.0
369.0, 284.0
364.0, 291.0
365.0, 291.0

411.0, 290.0
411.0, 292.0
409.0, 290.0

341.0, 290.0
342.0, 291.0
342.0, 292.0
339.0, 290.0

375.0, 290.0
374.0, 289.0
376.0, 287.0
379.0, 289.0
375.0, 290.0
374.0, 291.0
360.0, 291.0

335.0, 287.0
339.0, 290.0
337.0, 291.0
332.0, 288.0

290.0, 289.0
292.0, 290.0
293.0, 291.0

169.0, 287.0
165.0, 291.0
162.0, 289.0

140.0, 278.0
147.0, 282.0
142.0, 286.0
138.0, 290.0
129.0, 285.0

233.0, 277.0
234.0, 277.0
238.0, 284.0
231.0, 290.0
218.0, 288.0

310.0, 278.0
312.0, 284.0
311.0, 286.0
313.0, 287.0
313.0, 289.0
310.0, 288.0
311.0, 286.0
306.0, 281.0

400.0, 286.0
401.0, 288.0
395.0, 289.0

241.0, 281.0
249.0, 285.0
248.0, 286.0
240.0, 289.0
238.0, 284.0

343.0, 285.0
342.0, 287
340.0, 286.0

450.0, 282.0
458.0, 278.0
451.0, 269.0
449.0, 268.0
448.0, 268.0
448.0, 267.0
449.0, 268.0
451.0, 269.0
459.0, 277.0
458.0, 278.0
462.0, 282.0
459.0, 284.0
451.0, 285.0

439.0, 264.0
438.0, 264.0
440.0, 267.0
441.0, 267.0
440.0, 268.0
445.0, 280.0
449.0, 283.0
447.0, 284.0
448.0, 285.0
444.0, 285.0
447.0, 284.0
445.0, 280.0
433.0, 271.0
440.0, 268.0
440.0, 267.0
434.0, 267.0
435.0, 265.0
441.0, 264.0
437.0, 264.0
438.0, 262.0
436.0, 258.0
435.0, 257.0
435.0, 256.0
436.0, 256.0
434.0, 254.0
431.0, 248.0
432.0, 247.0
429.0, 244
423.0, 229.0
422.0, 229.0
422.0, 226.0
421.0, 226.0
423.0, 229.0
443.0, 235.0
444.0, 242.0
432.0, 247.0
438.0, 255.0
436.0, 256.0
437.0, 257.0
436.0, 258.0

343.0, 269.0
344.0, 269.0
344.0, 274.0
357.0, 279.0
357.0, 282.0
344.0, 285.0
343.0, 283.0
344.0, 274.0
339.0, 272.0

450.0, 282.0
450.0, 284.0
449.0, 283.0

275.0, 276.0
283.0, 283.0
285.0, 283.0
284.0, 284.0
283.0, 283.0
275.0, 281.0
274.0, 281.0
271.0, 277.0

260.0, 274.0
262.0, 275.0
259.0, 278.0
266.0, 280.0
256.0, 283.0
257.0, 280.0
259.0, 278.0
258.0, 278.0

367.0, 280.0
369.0, 283.0
364.0, 281.0

426.0, 267.0
427.0, 274.0
410.0, 282.0
409.0, 280.0
408.0, 273.0
414.0, 270.0

359.0, 281.0
359.0, 282.0
357.0, 282.0

290.0, 260.0
287.0, 261.0
290.0, 265.0
288.0, 271.0
285.0, 272.0
287.0, 275
287.0, 278
285.0, 282.0
282.0, 273.0
285.0, 272.0
282.0, 263.0
287.0, 261.0
282.0, 257.0
283.0, 256.0
281.0, 256.0
282.0, 255.0
284.0, 256.0

153.0, 275.0
154.0, 275.0
147.0, 282.0

447.0, 265.0
470.0, 267.0
470.0, 269.0
476.0, 269.0
471.0, 272.0
472.0, 276.0
464.0, 281.0
459.0, 277.0
471.0, 272.0
470.0, 269.0
449.0, 268.0

331.0, 278.0
333.0, 281
330.0, 279.0

321.0, 273.0
323.0, 270.0
325.0, 272.0
321.0, 273.0
330.0, 279.0
328.0, 280.0
319.0, 275.0

195.0, 266.0
199.0, 267.0
196.0, 271.0
202.0, 278.0
196.0, 280.0
195.0, 271.0
196.0, 271.0
195.0, 270.0

395.0, 265.0
397.0, 273.0
392.0, 274.0
395.0, 277.0
393.0, 279.0
385.0, 277.0
385.0, 276.0
392.0, 274.0
386.0, 269.0

560.0, 188.0
562.0, 189.0
560.0, 190.0
561.0, 191.0
548.0, 198.0
567.0, 201.0
579.0, 218.0
562.0, 227.0
585.0, 244.0
583.0, 249.0
610.0, 265.0
607.0, 279.0
576.0, 270.0
574.0, 267.0
583.0, 249.0
559.0, 234.0
557.0, 229.0
562.0, 227.0
553.0, 220.0
544.0, 200.0
548.0, 198.0
546.0, 197.0
560.0, 190.0
559.0, 189.0

374.0, 274.0
376.0, 274.0
373.0, 279.0
372.0, 279.0
369.0, 277.0

315.0, 276.0
317.0, 278.0
314.0, 277.0

354.0, 260.0
355.0, 261.0
362.0, 271.0
364.0, 271.0
365.0, 274.0
369.0, 277.0
366.0, 278.0
365.0, 275
365.0, 274.0
362.0, 272
362.0, 271.0
359.0, 270.0
356.0, 268.0
355.0, 261.0
352.0, 261.0

191.0, 265.0
192.0, 266.0
195.0, 270.0
195.0, 271.0
189.0, 278.0
186.0, 270.0

345.0, 267.0
351.0, 268.0
356.0, 276.0
357.0, 276.0
357.0, 277.0
356.0, 276.0
344.0, 269.0
344.0, 267.0

396.0, 264.0
406.0, 265.0
407.0, 271.0
406.0, 271.0
403.0, 272.0
403.0, 273.0
398.0, 276.0
397.0, 273.0
403.0, 272.0

314.0, 271.0
316.0, 270.0
306.0, 264.0
319.0, 260.0
314.0, 258.0
321.0, 259.0
319.0, 260.0
321.0, 260.0
326.0, 265.0
323.0, 267.0
319, 265
321.0, 268.0
316.0, 270.0
321.0, 273.0
320.0, 274.0
318.0, 275.0

217.0, 270.0
222.0, 271.0
224.0, 272.0
214.0, 275.0

297.0, 257.0
298.0, 258.0
296.0, 259.0
305.0, 265.0
303.0, 266.0
308.0, 269.0
309.0, 272.0
310.0, 273.0
309.0, 273.0
309.0, 272.0
305.0, 270
300.0, 267.0
303.0, 266.0
295.0, 261.0
296.0, 259.0
296.0, 258.0

538.0, 253.0
559.0, 266.0
564.0, 267.0
570, 273
559.0, 266.0
537.0, 260.0

307.0, 266.0
314.0, 271.0
313.0, 272.0
308.0, 269.0

405.0, 260.0
422.0, 262.0
423.0, 263.0
417.0, 266.0
421.0, 266.0
414.0, 270.0
407.0, 271.0
417.0, 266.0
406.0, 265.0

96.0, 265.0
97.0, 264.0
95.0, 264.0
85.0, 251
83.0, 250.0
84.0, 249.0
80.0, 244.0
79.0, 244.0
79.0, 243.0
73.0, 242.0
71.0, 238.0
73.0, 235.0
66.0, 226
64.0, 221.0
76.0, 217.0
80.0, 217.0
81.0, 216.0
91.0, 212.0
93.0, 208.0
97.0, 210.0
91.0, 212.0
90.0, 216.0
80.0, 217.0
73.0, 235.0
79.0, 243.0
78.0, 243.0
80.0, 244.0
87.0, 246.0
84.0, 249.0
85.0, 251
99.0, 258.0
99.0, 262.0
97.0, 264.0
99.0, 265.0
99.0, 268.0
103.0, 270.0
101.0, 271.0
99.0, 269.0
99.0, 268.0

263.0, 267.0
261.0, 269.0
254.0, 271.0
246.0, 267.0
247.0, 266.0
260.0, 263.0
256.0, 260.0
257.0, 259.0
253.0, 254.0
249.0, 254.0
238.0, 244.0
244.0, 242.0
253.0, 254.0
263.0, 255.0
257.0, 259.0

501.0, 259.0
498.0, 270.0
492.0, 269.0
494.0, 263.0

479.0, 268.0
485.0, 268.0
485.0, 269.0
483.0, 270.0
476.0, 269.0

337.0, 266.0
330.0, 269.0
327.0, 265.0
331.0, 263.0

116.0, 267.0
121.0, 269.0
113.0, 267.0

347.0, 261.0
352.0, 261.0
349.0, 264.0
356.0, 268.0
356.0, 269.0
351.0, 268.0
349.0, 264.0
348.0, 263.0

107.0, 266.0
113.0, 267.0
106.0, 269.0

324.0, 261.0
